date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,actuals.hospitalBeds.typicalUsageRate,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,actuals.icuBeds.typicalUsageRate,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,metrics.icuHeadroomRatio,metrics.icuHeadroomDetails,metrics.icuCapacityRatio,riskLevels.overall
2021-01-13,USA,ME,,23,,,iso1:us#iso2:us-me,31150,453,25574,826885,86,,2379,246,,337,268,70,,824,,,,0.05510505394662124,,43.14795582839612,0.029655172413793104,0.992411589176,0.10000000000399989,0.5035971223021583,,0.7952522255192879,3
2021-01-14,USA,ME,,23,,,iso1:us#iso2:us-me,31958,461,25965,834294,86,,2358,245,,331,259,66,,808,136875,51631,8274,0.05432869080779944,,46.04928389271931,0.02778675282714055,0.978469364803,0.09999999999700016,0.4782608695652174,,0.7824773413897281,3
2021-01-15,USA,ME,,23,,,iso1:us#iso2:us-me,32781,477,26334,841026,86,,2349,243,,337,269,73,,823,136875,51631,8274,0.05360277338950325,,46.485014481134144,0.027526291723822583,0.964198275599,0.10000000000100018,0.5177304964539007,,0.798219584569733,3
2021-01-16,USA,ME,,23,,,iso1:us#iso2:us-me,33219,507,26608,845142,86,,2277,238,,339,257,66,,438,,,,0.05257679445441056,,44.63581637420288,0.028666666666666667,0.9496606123119999,0.09999999999800013,0.44594594594594594,,0.7581120943952803,3
2021-01-17,USA,ME,,23,,,iso1:us#iso2:us-me,33559,511,26880,849796,86,,2267,227,,338,258,67,,340,,,,0.05146334522688965,,45.28409846916154,0.028256277869044825,0.9347931424,0.09999999999999987,0.4557823129251701,,0.7633136094674556,3
2021-01-18,USA,ME,,23,,,iso1:us#iso2:us-me,33876,514,27106,854171,86,,2136,225,,338,243,63,,317,,,,0.05204141610525839,,45.32660877047031,0.028229777256740914,0.919687163943,0.09999999999700004,0.3987341772151899,,0.7189349112426036,3
2021-01-19,USA,ME,,23,,,iso1:us#iso2:us-me,34262,519,27413,860913,86,,2191,220,,346,264,70,,386,136875,62716,10018,0.05066534795900018,,41.83013648782442,0.03058943089430894,0.905017319534,0.09999999999599984,0.4605263157894737,,0.7630057803468208,3
2021-01-20,USA,ME,,23,,,iso1:us#iso2:us-me,34963,530,27721,868554,86,,2331,240,,348,270,69,,701,155800,64260,10661,0.049000365163410636,,40.5229447225799,0.03157618672960923,0.8908809086700001,0.09999999999999998,0.46938775510204084,,0.7758620689655172,3
2021-01-21,USA,ME,,23,,,iso1:us#iso2:us-me,35638,536,28033,875276,86,,2278,226,,342,257,62,,675,165175,67133,12071,0.048037166085946575,,39.109477204063474,0.03271739130434783,0.877801755783,0.09999999999999998,0.4217687074829932,,0.7514619883040936,3
2021-01-22,USA,ME,,23,,,iso1:us#iso2:us-me,36274,540,28321,880988,86,,2258,230,,343,265,65,,636,176400,70193,14893,0.04736704093065388,,37.12212061787873,0.034468937875751504,0.865919712855,0.09999999999999998,0.45454545454545453,,0.7725947521865889,3
2021-01-23,USA,ME,,23,,,iso1:us#iso2:us-me,36598,544,28565,885308,86,,2231,219,,343,252,63,,324,178450,74110,17562,0.04645917907081642,,35.910577030578935,0.035631843740751706,0.854746426119,0.10000000000000009,0.4090909090909091,,0.7346938775510204,3
2021-01-24,USA,ME,,23,,,iso1:us#iso2:us-me,36598,544,28773,889172,86,,2212,225,,340,244,60,,0,178450,79310,19151,0.04586978119169353,,32.297201419333945,0.039618295491938134,0.84400797371,0.10000000000000009,0.38461538461538464,,0.7176470588235294,3
2021-01-25,USA,ME,,23,,,iso1:us#iso2:us-me,37046,547,28952,892989,86,,2143,227,,341,253,63,,448,178450,82837,19873,0.04539641943734016,,33.68941378719598,0.037981072555205046,0.834440010695,0.10000000000000009,0.41721854304635764,,0.7419354838709677,3
2021-01-26,USA,ME,,23,,,iso1:us#iso2:us-me,37708,558,29167,899552,86,,2202,221,,346,266,66,,662,195925,83464,20096,0.04342336543460501,,36.622624577500744,0.03493905977945444,0.8256843549230001,0.09999999999999998,0.4520547945205479,,0.7687861271676301,3
2021-01-27,USA,ME,,23,,,iso1:us#iso2:us-me,38170,562,29412,907450,86,,2328,210,,344,256,59,,462,204325,86103,21707,0.04166358686278858,,34.08263407430206,0.03754287496102276,0.8178581360160001,0.09999999999999998,0.4013605442176871,,0.7441860465116279,3
2021-01-28,USA,ME,,23,,,iso1:us#iso2:us-me,38454,567,29687,913762,86,,2262,211,,343,250,55,,284,208225,88878,24925,0.04120577977080219,,29.927252121370312,0.04275568181818182,0.811013422597,0.09999999999999998,0.3716216216216216,,0.7288629737609329,3
2021-01-29,USA,ME,,23,,,iso1:us#iso2:us-me,38813,570,29889,920275,86,,2268,207,,346,255,55,,359,211150,93513,28255,0.038379635295557456,,26.98341375573836,0.04742024419062623,0.8048915929970001,0.09999999999999998,0.3767123287671233,,0.7369942196531792,3
2021-01-30,USA,ME,,23,,,iso1:us#iso2:us-me,39168,590,30060,924553,86,,2185,194,,344,256,57,,355,212125,99468,31055,0.03669612174766814,,27.31286859088129,0.04684824902723735,0.799286070478,0.09999999999999998,0.3931034482758621,,0.7441860465116279,3
2021-01-31,USA,ME,,23,,,iso1:us#iso2:us-me,39324,590,30200,927266,86,,2163,203,,340,249,57,,156,212125,105665,33121,0.036107385946711874,,28.97077034192311,0.04416727806309611,0.794242426374,0.09999999999999998,0.38513513513513514,,0.7323529411764705,3
2021-02-01,USA,ME,,23,,,iso1:us#iso2:us-me,39543,595,30318,931204,86,,2098,195,,339,245,58,,219,212125,109917,34299,0.034511508046790124,,26.53705559199633,0.04821786143372046,0.78962505354,0.09999999999999998,0.3815789473684211,,0.7227138643067846,3
2021-02-02,USA,ME,,23,,,iso1:us#iso2:us-me,39960,618,30492,936773,86,,2105,185,,343,258,56,,417,221875,109917,34299,0.034374513568204215,,23.933299636834498,0.053463587921847244,0.7852282548989999,0.09999999999999998,0.3971631205673759,,0.7521865889212828,2
2021-02-03,USA,ME,,23,,,iso1:us#iso2:us-me,40233,627,30645,942411,86,,2336,182,,343,266,57,,273,226275,109917,34299,0.03406641984859369,,21.92468789999537,0.058361609306834705,0.78121664535,0.09999999999999998,0.4253731343283582,,0.7755102040816326,2
2021-02-04,USA,ME,,23,,,iso1:us#iso2:us-me,40534,630,30815,948199,86,,2325,180,,352,256,55,,301,254550,114962,36870,0.031716575284690005,,22.10535668055762,0.05788461538461538,0.7776302983230001,0.09999999999999998,0.36423841059602646,,0.7272727272727273,2
2021-02-05,USA,ME,,23,,,iso1:us#iso2:us-me,40799,632,30986,954081,86,,2335,161,,340,258,55,,265,254550,119024,38542,0.03142996304042633,,21.106364599801648,0.06062437059415911,0.7746495904459999,0.10000000000000009,0.40145985401459855,,0.7588235294117647,2
2021-02-06,USA,ME,,23,,,iso1:us#iso2:us-me,41064,634,31098,957247,86,,2257,164,,344,241,44,,265,254550,126127,40806,0.03077196727143365,,20.149882820354442,0.06350210970464136,0.772041029894,0.09999999999999998,0.29931972789115646,,0.7005813953488372,2
2021-02-07,USA,ME,,23,,,iso1:us#iso2:us-me,41218,635,31187,959681,86,,2183,160,,343,230,41,,154,254550,132273,44447,0.029549128794682956,,20.12862766970006,0.06356916578669483,0.770058362919,0.09999999999999998,0.2662337662337662,,0.6705539358600583,2
2021-02-08,USA,ME,,23,,,iso1:us#iso2:us-me,41419,636,31276,962273,86,,2067,163,,343,243,41,,201,,,,0.029912261529334624,,19.93733131381062,0.06417910447761194,0.768275429044,0.09999999999999998,0.2907801418439716,,0.7084548104956269,2
2021-02-09,USA,ME,,23,,,iso1:us#iso2:us-me,41630,639,31383,967555,86,,2148,151,,341,241,33,,211,276600,138005,47770,0.028131215862090737,,17.74805079640924,0.07209580838323353,0.767463059225,0.09999999999999998,0.24812030075187969,,0.7067448680351907,2
2021-02-10,USA,ME,,23,,,iso1:us#iso2:us-me,41883,641,31500,973856,86,,2311,149,,342,231,33,,253,285800,141778,49721,0.02647058823529412,,17.535499289865417,0.07296969696969696,0.767609848555,0.09999999999999998,0.22916666666666666,,0.6754385964912281,2
2021-02-11,USA,ME,,23,,,iso1:us#iso2:us-me,42058,641,31590,978916,86,,2270,140,,338,222,30,,175,299375,141778,49721,0.02460942461577544,,16.19642479863933,0.079002624671916,0.769037601102,0.09999999999999998,0.2054794520547945,,0.6568047337278107,2
2021-02-12,USA,ME,,23,,,iso1:us#iso2:us-me,42259,643,31704,983348,86,,2256,133,,339,224,34,,201,299375,141778,49721,0.023945305986326496,,15.516259977699098,0.08246575342465753,0.771907081621,0.10000000000000009,0.22818791946308725,,0.6607669616519174,2
2021-02-13,USA,ME,,23,,,iso1:us#iso2:us-me,42419,647,31798,986156,86,,2194,131,,342,228,32,,160,299375,141778,49721,0.02364146036678037,,14.400364568344026,0.0888560885608856,0.774530789397,0.09999999999999998,0.2191780821917808,,0.6666666666666666,2
2021-02-14,USA,ME,,23,,,iso1:us#iso2:us-me,42529,649,31867,988204,86,,2179,120,,340,220,28,,110,299375,141778,49721,0.023285278909701057,,13.932751253947613,0.09183829138062549,0.778059490958,0.09999999999999998,0.1891891891891892,,0.6470588235294118,2
2021-02-15,USA,ME,,23,,,iso1:us#iso2:us-me,42677,649,31896,989426,86,,2040,119,,339,231,25,,148,,,,0.022323839700428474,,13.369489761606483,0.0957074721780604,0.7821328748690001,0.09999999999999998,0.18796992481203006,,0.6814159292035398,2
2021-02-16,USA,ME,,23,,,iso1:us#iso2:us-me,42768,651,31956,993141,86,,2083,129,,342,231,25,,91,317850,171975,64236,0.021904507053021906,,12.094180722343543,0.10579964850615114,0.78657307981,0.10244849649400001,0.18382352941176472,,0.6754385964912281,2
2021-02-17,USA,ME,,23,,,iso1:us#iso2:us-me,42872,654,32035,997999,86,,2330,113,,341,242,28,,104,321850,174543,65928,0.021679228462598267,,10.51067199859206,0.12173913043478263,0.791770928864,0.11556861059699997,0.2204724409448819,,0.7096774193548387,2
2021-02-18,USA,ME,,23,,,iso1:us#iso2:us-me,43090,655,32136,1002487,86,,2231,105,,341,228,27,,218,321850,174543,65928,0.02263963179499938,,10.967657737661279,0.11666666666666667,0.797701975923,0.12303199313400004,0.19285714285714287,,0.6686217008797654,2
2021-02-19,USA,ME,,23,,,iso1:us#iso2:us-me,43224,656,32202,1006854,86,,2439,99,,341,235,28,,134,335375,190220,75845,0.020746542242959503,,10.255610190739471,0.12476683937823833,0.8038631350300001,0.1311959608479999,0.208955223880597,,0.6891495601173021,2
2021-02-20,USA,ME,,23,,,iso1:us#iso2:us-me,43367,658,32281,1009148,86,,2402,99,,327,233,28,,143,335375,190336,75889,0.020575079872204475,,10.074941410177221,0.12700421940928272,0.81015411424,0.14012318829500003,0.22950819672131148,,0.7125382262996942,2
2021-02-21,USA,ME,,23,,,iso1:us#iso2:us-me,43497,658,32341,1011403,86,,,,,,,,,130,335375,190495,76101,0.02002281079711063,,10.287492916721044,0.12438016528925622,0.8164861891840001,0.15691532113700002,,,,2
2021-02-22,USA,ME,,23,,,iso1:us#iso2:us-me,43594,658,32388,1014028,86,,,,,,,,,97,335375,204495,90423,0.019606280385749585,,9.745486575034295,0.13129770992366413,0.82278761505,0.16765472633200007,,,,1
2021-02-23,USA,ME,,23,,,iso1:us#iso2:us-me,43736,660,,,86,,,,,,,,,142,355310,205886,91339,,,10.287492916721044,0.12438016528925622,0.829007451866,0.17908477130400002,,,,2
2021-02-24,USA,ME,,23,,,iso1:us#iso2:us-me,43900,677,,,86,,,,,,,,,164,387360,208682,94466,,,10.925147436352516,0.11712062256809337,0.835118408536,0.19890313529399983,,,,2
2021-02-25,USA,ME,,23,,,iso1:us#iso2:us-me,,,,,86,,,,,,,,,,,,,,,,,,,,,,2
2020-03-01,USA,MI,,26,,,iso1:us#iso2:us-mi,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0
2020-03-02,USA,MI,,26,,,iso1:us#iso2:us-mi,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0
2020-03-03,USA,MI,,26,,,iso1:us#iso2:us-mi,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0
2020-03-04,USA,MI,,26,,,iso1:us#iso2:us-mi,,,,2,,,,,,,,,,,,,,,,0.0,,,,,,,0
2020-03-05,USA,MI,,26,,,iso1:us#iso2:us-mi,,,,2,,,,,,,,,,,,,,,,0.0,,,,,,,0
2020-03-06,USA,MI,,26,,,iso1:us#iso2:us-mi,,,,2,,,,,,,,,,,,,,,,0.0,,,,,,,0
2020-03-07,USA,MI,,26,,,iso1:us#iso2:us-mi,,,,3,,,,,,,,,,,,,,,,0.0,,,,,,,0
2020-03-08,USA,MI,,26,,,iso1:us#iso2:us-mi,,,,3,,,,,,,,,,,,,,,,0.0,,,,,,,0
2020-03-09,USA,MI,,26,,,iso1:us#iso2:us-mi,,,,4,,,,,,,,,,,,,,,,0.0,,,,,,,0
2020-03-10,USA,MI,,26,,,iso1:us#iso2:us-mi,2,0,,16,,,,,,,,,,2,,,,,,0.002860902941879369,,,,,,,0
2020-03-11,USA,MI,,26,,,iso1:us#iso2:us-mi,2,0,,32,,,,,,,,,,0,,,,,,0.002860902941879369,,2.3857818970599998,0.8989973300300003,,,,0
2020-03-12,USA,MI,,26,,,iso1:us#iso2:us-mi,12,0,21,44,,,,,,,,,,10,,,,,,0.017165417651276212,,2.38022031009,0.5195516442299999,,,,0
2020-03-13,USA,MI,,26,,,iso1:us#iso2:us-mi,25,0,38,64,,,,,,,,,,13,,,,0.6574585635359116,,0.035761286773492114,,2.37073236689,0.38950001558999947,,,,0
2020-03-14,USA,MI,,26,,,iso1:us#iso2:us-mi,33,0,47,91,,,,,,,,,,8,,,,0.5083798882681565,,0.04720489854100959,,2.35666495367,0.3185053929999997,,,,0
2020-03-15,USA,MI,,26,,,iso1:us#iso2:us-mi,53,0,76,155,,,,,,,,,,20,,,,0.45778834720570744,,0.07581392795980328,,2.3376219654900003,0.2951351167199996,,,,0
2020-03-16,USA,MI,,26,,,iso1:us#iso2:us-mi,54,0,97,326,,,,,,,,,,1,,,,0.2923076923076923,,0.07724437943074297,,2.3132528773299996,0.25020834230000055,,,,0
2020-03-17,USA,MI,,26,,,iso1:us#iso2:us-mi,65,0,258,1110,,,,,,,,,,11,,,,0.23271146023285172,,0.09011844266920012,,2.2832870314099996,0.2126707153600007,,,,0
2020-03-18,USA,MI,,26,,,iso1:us#iso2:us-mi,80,1,427,1759,,,,,,,,,,15,,,,0.21523780672523476,,0.11157521473329539,,2.24797553076,0.18244974871999986,,,,0
2020-03-19,USA,MI,,26,,,iso1:us#iso2:us-mi,334,3,610,2674,,,,,,,,,,,,,,0.18297607952780365,,,,2.20720752379,0.1653509451699997,,,,0
2020-03-20,USA,MI,,26,,,iso1:us#iso2:us-mi,548,4,910,3959,,,,,,,,,,214,,,,0.1829242710299979,,0.448923353296571,,2.16120134845,0.12667025979000002,,,,0
2020-03-21,USA,MI,,26,,,iso1:us#iso2:us-mi,787,6,1234,5048,,,,,,,,,,239,,,,0.19319661458333337,,0.834430024714816,,2.1103451963900004,0.11248365287999995,,,,0
2020-03-22,USA,MI,,26,,,iso1:us#iso2:us-mi,1033,9,1639,6361,,,,,,,,,,246,,,,0.2011841935899086,,1.2115923958859127,,2.05499067505,0.10000000000000009,,,,3
2020-03-23,USA,MI,,26,,,iso1:us#iso2:us-mi,1324,16,2073,7525,,,,,,,,,,291,,,,0.21536784741144416,,1.6955618102205061,,1.99591796143,0.10000000000000009,,,,3
2020-03-24,USA,MI,,26,,,iso1:us#iso2:us-mi,1791,24,2645,8756,,,,,,,,,,467,,,,0.23791488089305293,,2.4565619927604185,,1.93670505403,0.10000000000000009,,,,3
2020-03-25,USA,MI,,26,,,iso1:us#iso2:us-mi,2293,43,3409,10819,,,,,,,,,,502,,,,0.24763328350772298,,3.269296836832649,,1.8659478727599998,0.10000000000000009,,,,3
2020-03-26,USA,MI,,26,,,iso1:us#iso2:us-mi,2877,63,4309,12982,,,,,,,,,,584,,,,0.2640822445919897,,3.6376380905996175,,1.7950069407599998,0.09999999999999987,,,,3
2020-03-27,USA,MI,,26,,,iso1:us#iso2:us-mi,3655,93,5509,15736,,,,,,,,,,778,,,,0.28083781143136294,,4.444412720209599,,1.72503587053,0.10000000000000009,,,,3
2020-03-28,USA,MI,,26,,,iso1:us#iso2:us-mi,4634,112,6945,19030,,,,,,,,,,979,,,,0.2900015233839435,,5.502946808704966,,1.65544750456,0.09999999999999987,,,,3
2020-03-29,USA,MI,,26,,,iso1:us#iso2:us-mi,5486,132,8663,23290,,,,,,,,,,852,,,,0.2932409301548866,,6.369800400094415,,1.58746745991,0.09999999999999987,,,,3
2020-03-30,USA,MI,,26,,,iso1:us#iso2:us-mi,6508,197,9830,26000,,,,,,,,,,1022,,,,0.29570753278438544,,7.415460425351324,,1.5211362411700002,0.09999999999999987,,,,3
2020-03-31,USA,MI,,26,,,iso1:us#iso2:us-mi,7629,264,11786,29036,,,,,,,,,,1121,,,,0.31069644131742635,,8.350975687345878,,1.45672386405,0.10000000000000009,,,,3
2020-04-01,USA,MI,,26,,,iso1:us#iso2:us-mi,9292,336,15059,33691,,,,,,,,,,1663,,,,0.3374659637332715,,10.011729845106853,,1.3941610213999998,0.10000000000000009,,,,3
2020-04-02,USA,MI,,26,,,iso1:us#iso2:us-mi,10791,417,17204,37636,,,,,,,,,,1499,,,,0.3434179338997044,,11.320592941016665,,1.33452112559,0.09999999999999987,,,,3
2020-04-03,USA,MI,,26,,,iso1:us#iso2:us-mi,12669,478,20178,41657,,,,,,,,,,1878,,,,0.3613944321261394,,12.894089559050316,,1.27753159406,0.10000000000000009,,,,3
2020-04-04,USA,MI,,26,,,iso1:us#iso2:us-mi,14225,541,22726,45056,,,,,,,,,,1556,,,,0.3774726720405674,,13.719460057782515,,1.22362524824,0.09999999999999987,,,,3
2020-04-05,USA,MI,,26,,,iso1:us#iso2:us-mi,15633,617,25631,49296,,,,,,,,,,1408,,,,0.3948433936798995,,14.514791075624979,,1.17261728134,0.10000000000000009,,,,3
2020-04-06,USA,MI,,26,,,iso1:us#iso2:us-mi,17129,727,28047,52861,,,,,,,,,,1496,,,,0.4041217445317006,,15.192825072850388,,1.12543243597,0.09999999999999987,,,,3
2020-04-07,USA,MI,,26,,,iso1:us#iso2:us-mi,18851,845,29578,56012,,,,,,,,,,1722,,,,0.39742673338098644,,16.05252640688514,,1.08205067465,0.10000000000000009,,,,3
2020-04-08,USA,MI,,26,,,iso1:us#iso2:us-mi,20220,959,31136,59642,,,,,,,,,,1369,,,,0.3825306938231655,,15.631973674428872,,1.04292577074,0.10000000000000009,,,,3
2020-04-09,USA,MI,,26,,,iso1:us#iso2:us-mi,21375,1076,32769,63831,,,,,,,,,,1155,,,,0.37272509578544055,,15.139898368425621,,1.00829214158,0.10000000000000009,,,,3
2020-04-10,USA,MI,,26,,,iso1:us#iso2:us-mi,22646,1280,34143,67057,,,,,,,,,,1271,,,,0.3547567636225073,,14.271614325565231,,0.978335661831,0.099999999999,,,,3
2020-04-11,USA,MI,,26,,,iso1:us#iso2:us-mi,23855,1395,35135,69798,,,,,,,,,,1209,,,,0.3340152351215311,,13.775247665149163,,0.953179124141,0.09999999999899989,,,,3
2020-04-12,USA,MI,,26,,,iso1:us#iso2:us-mi,24496,1488,36183,72325,,,,,,,,,,641,,,,0.3142253059765939,,12.678091386938423,,0.932232873652,0.09999999999799991,,,,3
2020-04-13,USA,MI,,26,,,iso1:us#iso2:us-mi,25490,1603,37607,75654,,,,,,,,,,994,,,,0.29549037183568755,,11.960004748526702,,0.915537415271,0.09999999999900011,,,,3
2020-04-14,USA,MI,,26,,,iso1:us#iso2:us-mi,26845,1767,39400,80329,,,,,,,,,,1355,,,,0.2877061425349307,,11.435029058691837,,0.903007047162,0.09999999999800013,,,,3
2020-04-15,USA,MI,,26,,,iso1:us#iso2:us-mi,27894,1920,40877,84687,,,,,,,,,,1049,,,,0.28002644742137645,,10.977284587991138,,0.894318770687,0.09999999999999998,,,,3
2020-04-16,USA,MI,,26,,,iso1:us#iso2:us-mi,29120,2092,42266,89891,,,,,,,,,,1226,,,,0.26709227437635347,,11.078846642427855,,0.889004003251,0.09999999999999998,,,,3
2020-04-17,USA,MI,,26,,,iso1:us#iso2:us-mi,29954,2227,43339,94594,,,,,,,,,,834,,,,0.2503470993384695,,10.453739349627215,,0.886522201726,0.09999999999999998,,,,3
2020-04-18,USA,MI,,26,,,iso1:us#iso2:us-mi,30718,2307,44377,98732,,,,,,,,,,764,,,,0.2420892707460184,,9.817188445059054,,0.886152888141,0.09999999999999998,,,,3
2020-04-19,USA,MI,,26,,,iso1:us#iso2:us-mi,31349,2389,45181,102166,,,,,,,,,,631,,,,0.23167434794922628,,9.802883930349658,,0.887087047765,0.09999999999999998,,,,3
2020-04-20,USA,MI,,26,,,iso1:us#iso2:us-mi,31929,2466,46407,106777,,,,,,,,,,580,,,,0.220424316809859,,9.21067702138063,,0.888495855725,0.10000000000000009,,,,3
2020-04-21,USA,MI,,26,,,iso1:us#iso2:us-mi,32936,2698,47990,113950,,,,,,,,,,1007,,,,0.20350145696619365,,8.712879909493617,,0.889918430676,0.09999999999999998,,,,3
2020-04-22,USA,MI,,26,,,iso1:us#iso2:us-mi,33973,2813,50069,122765,,,,,,,,,,1037,,,,0.1944573725407235,,8.695714491842342,,0.890799577683,0.09999999999999998,,,,2
2020-04-23,USA,MI,,26,,,iso1:us#iso2:us-mi,35253,2977,51743,131718,,,,,,,,,,1280,,,,0.1847224387961952,,8.772958871273085,,0.891208561524,0.10000000000000009,,,,2
2020-04-24,USA,MI,,26,,,iso1:us#iso2:us-mi,36628,3084,53314,141730,,,,,,,,,,1375,,,,0.17465987287913012,,9.546833117051454,,0.8907074692270001,0.09999999999999998,,,,2
2020-04-25,USA,MI,,26,,,iso1:us#iso2:us-mi,37302,3273,54414,149451,,,,,,,,,,674,,,,0.16520179076963593,,9.418092484666882,,0.888856942283,0.09999999999999998,,,,2
2020-04-26,USA,MI,,26,,,iso1:us#iso2:us-mi,38003,3314,55154,155235,,,,,,,,,,701,,,,0.15819612321944101,,9.51822408763266,,0.8856988692380001,0.09999999999999998,,,,2
2020-04-27,USA,MI,,26,,,iso1:us#iso2:us-mi,38457,3406,56282,163628,,,,,,,,,,454,,,,0.14799328597548184,,9.33798720229426,,0.881568313957,0.09999999999999998,,,,2
2020-04-28,USA,MI,,26,,,iso1:us#iso2:us-mi,39469,3566,57529,172849,,,,,,,,,,1012,,,,0.13938163008854731,,9.34513945964896,,0.87651557615,0.09999999999999998,,,,2
2020-04-29,USA,MI,,26,,,iso1:us#iso2:us-mi,40443,3670,58926,184649,,,,,,,,,,974,,,,0.12520320606154844,,9.255021016979759,,0.871295727421,0.09999999999999998,,,,2
2020-04-30,USA,MI,,26,,,iso1:us#iso2:us-mi,41348,3788,60441,196713,,,,,,,,,,905,,,,0.11803020639680838,,8.718601715377376,,0.8662312904170001,0.09999999999999998,,,,2
2020-05-01,USA,MI,,26,,,iso1:us#iso2:us-mi,42348,3866,62025,209863,,,,,,,,,,1000,,,,0.11335953360054137,,8.182182413774996,,0.861860469677,0.09999999999999998,,,,2
2020-05-02,USA,MI,,26,,,iso1:us#iso2:us-mi,43191,4020,63154,220857,,,,,,,,,,843,,,,0.10905098195792678,,8.423928712363802,,0.8587730178030001,0.09999999999999998,,,,2
2020-05-03,USA,MI,,26,,,iso1:us#iso2:us-mi,43803,4049,63842,228410,,,,,,,,,,612,,,,0.10612853181535002,,8.29661853145017,,0.857151400463,0.09999999999999998,,,,2
2020-05-04,USA,MI,,26,,,iso1:us#iso2:us-mi,43996,4135,64816,238877,,,,,,,,,,193,,,,0.10185837222348208,,7.923270697534913,,0.856976127703,0.09999999999999998,,,,2
2020-05-05,USA,MI,,26,,,iso1:us#iso2:us-mi,44391,4179,66137,251518,,,,,,,,,,395,,,,0.09862850464612671,,7.040682139965127,,0.858529956117,0.09999999999999998,,,,1
2020-05-06,USA,MI,,26,,,iso1:us#iso2:us-mi,45079,4250,67312,265073,,,,,,,,,,688,,,,0.09442630334421799,,6.631573019276378,,0.8618113807629999,0.10000000000000009,,,,1
2020-05-07,USA,MI,,26,,,iso1:us#iso2:us-mi,45643,4343,68413,278849,,,,,,,,,,564,,,,0.0884716118435655,,6.143789067685945,,0.866926262086,0.09999999999999998,,,,1
